SMILES,134_KAC,134_KAH,140_KAC,140_KAD,148_KAG,154_KAN,156_KAE,168_KAK,178_KAA,182_KAD,192_KAO,200_KAR,204_KAM,210_KAF,212_KAL,216_KAA,216_KAN,220_KAH,222_KAV,22_KAI,22_KAJ,260_KAF,268_KAL,284_KAJ,286_KAM,290_KBA,296_KAW,304_KAQ,310_KAQ,314_KAF,322_KAK,340_KAH,342_KAI,34_KAS,56_KAS,58_KAF,72_KAI,80_KAD,8_KAI,92_KAM,104_KAF
CCCSc1cc(N)cc([N+](=O)[O-])c1,-4.7,-4.7,-4.4,-4.6,-5.4,-4.8,-4.9,-4.5,-5.0,-5.3,-6.0,-5.2,-4.6,-5.4,-4.6,-8.2,-4.9,-4.4,-4.9,-5.0,-4.8,-4.5,-4.9,-3.9,-4.2,-5.3,-5.7,-5.1,-5.2,-4.3,-4.3,-4.3,-4.8,-6.9,-5.0,-4.9,-4.4,-4.0,-4.8,-4.3,-7.4
COc1ccc(C(=O)COC(=O)COc2cccc3c2OC(C)(C)C3)c(OC)c1,-6.5,-9.6,-7.5,-6.7,-7.4,-7.1,-6.6,-5.2,-7.3,-7.2,-7.9,-6.9,-4.8,-7.0,-6.4,-8.9,-6.5,-5.3,-6.2,-7.2,-6.4,-6.5,-6.1,-5.2,-5.3,-7.0,-7.0,-6.3,-6.9,-8.2,-5.3,-6.0,-6.2,-6.8,-6.4,-7.0,-6.4,-4.8,-7.1,-7.7,-7.1
Cn1c2c(c(=O)c3ccccc31)CC(O)C(C)(C)O2,-5.8,-8.8,-7.2,-5.7,-7.8,-7.2,-6.2,-6.6,-6.5,-7.1,-7.6,-5.4,-5.7,-7.6,-6.1,-8.5,-6.4,-6.0,-6.4,-6.8,-7.0,-6.2,-6.7,-5.5,-5.9,-7.3,-7.2,-6.6,-6.4,-7.4,-5.6,-6.2,-5.9,-5.7,-6.8,-6.7,-6.8,-5.4,-6.0,-7.5,-5.1
NCCSCc1ccccc1Cl,-4.4,-7.7,-6.8,-4.2,-5.2,-6.2,-4.8,-4.1,-5.0,-5.1,-5.4,-7.4,-4.7,-5.1,-4.4,-8.3,-4.8,-4.1,-4.4,-4.8,-4.4,-4.4,-4.6,-3.8,-4.2,-5.0,-5.1,-5.3,-5.2,-7.0,-4.4,-4.1,-4.4,-7.0,-4.8,-4.5,-4.5,-3.9,-4.2,-6.9,-9.4
Cc1cc(CNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,-7.9,-7.8,-6.8,-7.7,-9.6,-6.7,-8.6,-7.6,-8.3,-9.3,-9.4,-7.3,-6.0,-10.0,-8.4,-7.3,-8.3,-6.7,-7.2,-9.3,-8.7,-9.2,-8.7,-6.9,-8.2,-8.4,-9.9,-7.7,-9.1,-7.1,-7.6,-8.0,-7.8,-6.5,-8.2,-9.1,-9.7,-7.3,-9.8,-6.7,-7.4
CC(=O)OC1CC2(C)C(CCC(C)C23Cc2c(O)cc4c(c2O3)CNC4=O)C(C)(C)C1OC(C)=O,-6.8,-7.3,-6.5,-6.8,-8.6,-5.7,-6.3,-7.7,-6.5,-8.1,-8.5,-6.8,-5.8,-8.4,-6.4,-6.9,-7.7,-5.8,-7.6,-7.7,-9.1,-7.4,-8.7,-7.3,-7.4,-8.0,-9.3,-8.0,-7.3,-5.8,-6.1,-6.1,-6.3,-6.3,-6.7,-7.3,-8.0,-6.9,-7.4,-6.2,-7.6
COc1ccc(Oc2ncccc2C(=NO)N2CCN(C3CCCC3)CC2)cc1,-7.0,-8.3,-7.7,-6.7,-8.3,-7.5,-6.5,-6.8,-6.6,-7.4,-8.3,-7.2,-5.5,-8.6,-6.4,-7.7,-7.4,-6.1,-7.0,-7.9,-7.7,-7.1,-7.9,-6.3,-6.5,-7.8,-8.5,-7.6,-7.5,-7.7,-6.3,-7.0,-6.4,-3.8,-7.4,-7.3,-7.4,-6.3,-7.1,-6.6,-7.8
Cc1ccc(-n2nc(CO)c(C(=O)NC(C)CCCc3ccccc3)n2)cc1C,-7.5,-6.6,-6.0,-6.9,-8.1,-5.4,-6.4,-7.4,-7.1,-7.7,-8.7,-5.9,-5.6,-8.4,-6.9,-8.0,-7.9,-6.7,-7.3,-7.4,-7.7,-7.3,-7.4,-5.6,-5.8,-7.6,-8.9,-7.1,-7.4,-5.8,-6.5,-7.0,-6.7,-6.0,-7.1,-7.4,-7.0,-5.9,-8.2,-5.6,-6.8
O=C(NCCCN1CCN(c2ccccc2F)CC1)c1ccncc1,-6.8,-8.0,-6.1,-6.5,-7.2,-6.3,-5.8,-6.7,-6.8,-7.1,-7.4,-7.0,-4.7,-8.0,-6.4,-4.3,-6.9,-6.2,-5.9,-6.8,-7.0,-6.3,-6.0,-5.8,-6.1,-7.5,-7.6,-6.6,-6.9,-7.5,-5.7,-5.6,-6.4,-5.8,-6.8,-7.3,-6.5,-6.2,-6.8,-6.7,-7.8
Nc1ncnc2c1c(-c1cccc3c1Sc1ccccc1S3)cn2C1OC(CO)C(O)C1O,-7.8,-7.0,-6.0,-8.0,-8.7,-5.8,-6.9,-8.1,-6.8,-8.3,-9.6,-7.0,-6.0,-8.1,-7.5,-7.8,-7.3,-6.6,-7.6,-7.8,-8.9,-8.1,-8.6,-8.0,-8.1,-8.2,-8.7,-8.8,-8.0,-6.0,-7.2,-7.3,-7.0,-7.3,-8.8,-7.1,-8.0,-6.9,-7.3,-5.8,-6.5
CCCCCC(=O)n1[nH]c(=O)n(-c2ccc(OC)cc2)c1=O,-5.9,-8.2,-6.4,-6.0,-6.6,-6.2,-6.1,-6.2,-5.9,-6.5,-7.4,-6.7,-4.4,-6.9,-5.7,-6.7,-6.3,-5.1,-5.7,-5.9,-6.2,-5.9,-6.0,-5.3,-5.2,-6.5,-7.2,-5.7,-6.3,-6.6,-5.1,-5.6,-6.4,-6.2,-5.9,-6.0,-6.0,-5.3,-6.6,-7.3,-8.1
COc1ccc(N2Cc3cc(Cl)c(Cl)cc3C2=O)cc1OCCN1CCC(C)CC1,-7.6,-6.0,-5.4,-6.9,-7.9,-5.1,-6.8,-6.3,-6.7,-7.4,-8.6,-5.8,-5.7,-8.8,-7.2,-9.2,-6.7,-6.4,-6.9,-8.1,-7.3,-6.7,-7.3,-6.3,-6.8,-7.5,-8.7,-7.2,-8.0,-5.1,-7.0,-6.8,-6.5,-6.4,-6.8,-7.3,-6.9,-5.4,-7.7,-5.0,-7.3
Cc1cn2cc(C#N)cc2c(C#Cc2cccc(F)c2)n1,-6.3,-8.9,-6.1,-6.5,-7.4,-6.3,-6.4,-5.9,-6.4,-6.8,-7.9,-7.0,-5.1,-8.1,-6.2,-7.0,-6.7,-5.9,-6.4,-7.1,-6.6,-6.3,-6.8,-5.7,-5.9,-7.1,-7.6,-6.4,-7.2,-6.0,-5.5,-6.2,-5.5,-6.8,-6.2,-6.6,-6.3,-5.4,-7.6,-6.1,-7.3
Cc1cccc(-c2nc3ccccc3n2Cc2ccccc2)c1,-6.7,-6.9,-5.6,-7.0,-8.4,-5.6,-7.2,-6.2,-7.4,-8.2,-9.1,-5.2,-5.8,-8.6,-6.2,-7.2,-7.5,-6.1,-6.8,-7.1,-7.3,-6.8,-8.2,-5.7,-7.4,-8.2,-9.3,-7.8,-6.8,-6.7,-6.7,-6.8,-6.2,-6.8,-7.4,-7.3,-7.3,-6.4,-7.3,-5.9,-6.2
CCCCCCCCNc1nc(C(N)=O)cnc1C#N,-5.4,-7.6,-6.4,-5.8,-6.0,-6.4,-5.3,-5.4,-5.7,-5.8,-6.5,-7.5,-4.9,-6.2,-5.2,-9.2,-5.6,-5.0,-5.3,-6.1,-5.8,-5.2,-5.2,-4.6,-4.8,-5.6,-6.2,-5.8,-5.6,-6.6,-4.7,-4.8,-5.2,-6.1,-5.5,-5.9,-5.3,-4.7,-6.3,-8.5,-6.7
NC(CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,-5.8,-10.5,-8.3,-5.7,-8.0,-7.7,-7.0,-6.2,-6.3,-8.0,-8.2,-5.5,-5.3,-8.2,-7.8,-8.4,-6.0,-5.2,-5.7,-8.0,-6.2,-6.4,-6.7,-5.0,-6.2,-8.5,-8.8,-6.5,-8.2,-10.1,-6.2,-7.2,-5.3,-6.6,-7.8,-7.8,-7.4,-5.9,-6.8,-7.9,-7.3
COc1cccc(C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)c1,-6.6,-8.4,-7.6,-5.8,-7.1,-6.7,-6.3,-6.3,-6.3,-7.4,-8.1,-6.2,-5.6,-8.6,-6.1,-7.4,-6.6,-5.8,-6.6,-6.6,-6.7,-6.5,-7.4,-6.0,-6.0,-7.8,-8.1,-6.9,-7.3,-7.9,-5.7,-6.9,-5.4,-6.2,-7.2,-6.9,-7.0,-5.6,-6.6,-5.1,-7.9
O=C1Nc2c(I)cccc2C1=NNC(=S)Nc1ccc(F)cc1,-6.8,-6.0,-4.9,-6.3,-7.8,-5.0,-6.8,-6.8,-6.7,-7.0,-8.4,-5.9,-6.9,-8.1,-6.9,-7.9,-6.8,-6.8,-7.0,-7.9,-7.7,-6.8,-7.3,-5.9,-6.7,-7.5,-8.4,-6.8,-7.9,-5.3,-6.0,-6.6,-7.5,-5.8,-8.2,-7.2,-7.8,-6.4,-8.5,-6.8,-8.6
CC1CCCC(N2CCC(c3c(F)ccc(Cl)c3F)=CC2=O)c2cc(ccn2)-c2ccc(Nc3ccccn3)cc2N=C1O,-9.7,-8.0,-7.0,-8.2,-10.4,-6.5,-7.6,-8.7,-7.3,-9.7,-11.1,-6.4,-6.6,-10.5,-6.9,-7.9,-9.1,-6.5,-8.4,-8.2,-9.2,-9.2,-9.0,-8.4,-7.9,-10.2,-12.0,-8.8,-8.4,-6.7,-8.1,-9.0,-7.0,-6.6,-7.4,-8.7,-8.9,-7.7,-7.7,-5.2,-8.3
COc1ccc(C(=NNC(=O)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ccccc2)cc1,-8.4,-6.0,-5.0,-8.0,-8.4,-5.2,-8.7,-6.8,-6.1,-8.4,-8.5,-4.7,-4.5,-8.9,-6.4,-6.7,-8.5,-6.0,-7.3,-8.7,-5.8,-7.8,-7.8,-6.5,-4.7,-8.1,-9.0,-7.5,-7.8,-5.7,-6.9,-7.0,-7.1,-6.5,-8.0,-8.3,-5.0,-6.4,-5.6,-7.4,-9.2
Cn1c(-c2cscn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(C=CC(=O)O)cc4)CCCC3)cc21,-8.0,-9.1,-7.3,-7.5,-9.5,-7.1,-6.9,-7.7,-7.7,-8.5,-9.4,-7.7,-4.7,-8.9,-7.8,-8.0,-8.9,-7.2,-7.9,-8.8,-6.5,-9.1,-8.8,-7.3,-5.3,-8.6,-10.2,-8.1,-8.5,-7.2,-7.4,-7.7,-7.2,-6.2,-5.8,-8.1,-6.0,-6.8,-6.3,-6.3,-5.7
Nc1ncn(CC(CO)OCP(=O)(O)O)c(=O)n1,-5.5,-7.9,-7.1,-5.0,-5.9,-6.2,-5.2,-5.6,-5.3,-5.9,-5.7,-6.5,-5.5,-5.7,-5.6,-8.0,-5.5,-4.8,-5.1,-5.5,-7.0,-4.9,-5.5,-4.8,-6.5,-5.6,-5.5,-5.6,-6.4,-7.2,-5.2,-4.7,-5.6,-7.5,-5.9,-5.5,-6.8,-4.7,-6.6,-7.1,-6.4
CC(C)(C)NC(=O)C(=Cc1ccco1)NC(=O)c1ccco1,-6.2,-8.6,-6.5,-6.1,-7.1,-6.7,-6.3,-5.7,-5.6,-6.2,-7.4,-8.2,-5.2,-7.5,-6.1,-8.5,-5.9,-5.3,-5.6,-6.2,-7.9,-5.7,-5.9,-5.7,-6.3,-6.7,-7.2,-6.3,-6.9,-7.6,-5.3,-5.6,-6.3,-7.4,-7.4,-6.4,-7.3,-5.6,-7.2,-6.9,-7.9
CC(C)CCn1cc(-c2ccc(O)cc2)c(=O)c2ccc(O)cc21,-6.6,-7.9,-7.8,-6.4,-8.2,-6.4,-6.6,-6.4,-6.7,-7.2,-8.9,-7.0,-4.8,-8.2,-6.5,-8.6,-7.0,-5.6,-6.8,-7.7,-6.2,-6.4,-7.3,-6.2,-5.8,-7.6,-8.4,-6.8,-7.4,-7.4,-6.1,-6.2,-5.8,-6.0,-7.6,-6.9,-6.2,-6.6,-6.8,-7.0,-7.3
CC1OC(n2nc(-c3ccccc3)c3c(NCC(=O)NC4CC4)ncnc32)C(O)C1O,-7.3,-8.4,-7.2,-7.2,-8.3,-6.1,-6.2,-6.8,-6.0,-7.5,-8.3,-6.5,-5.3,-8.1,-7.2,-8.8,-7.3,-6.0,-7.1,-8.3,-7.2,-6.8,-7.4,-6.4,-6.1,-7.8,-8.5,-7.8,-7.6,-7.2,-6.8,-7.1,-5.5,-6.8,-6.6,-7.0,-6.7,-6.8,-6.5,-5.9,-7.0
COc1cc(CNc2nc[nH]n2)ccc1OCC(=O)NC(C)(C)C,-6.5,-7.0,-6.2,-6.3,-6.9,-6.1,-6.5,-6.0,-6.2,-6.5,-7.3,-6.0,-6.1,-7.0,-6.3,-7.8,-6.5,-6.1,-5.9,-6.5,-8.0,-6.1,-6.2,-5.4,-6.8,-6.6,-7.2,-6.9,-7.0,-6.1,-5.8,-6.1,-5.9,-6.9,-7.2,-6.5,-7.9,-5.5,-7.3,-5.6,-7.5
Cn1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)n1,-6.3,-7.3,-6.9,-6.0,-7.9,-7.1,-6.0,-6.6,-6.2,-7.6,-7.9,-6.2,-4.8,-7.5,-6.5,-9.0,-6.9,-5.9,-6.6,-7.1,-6.5,-6.9,-7.0,-6.1,-5.8,-7.5,-7.3,-7.1,-7.0,-6.9,-5.9,-6.5,-5.6,-6.9,-8.0,-6.9,-6.0,-5.9,-7.0,-6.4,-8.4
Fc1cnc(-c2ccccc2C(F)F)nc1NCC1CCN(c2cnccn2)CC1,-7.7,-7.4,-6.2,-6.7,-8.4,-5.8,-7.0,-7.4,-7.7,-7.9,-9.3,-5.3,-4.7,-8.7,-7.3,-8.3,-8.0,-6.9,-7.3,-8.2,-6.6,-7.2,-7.5,-6.8,-6.2,-8.0,-9.1,-7.9,-8.4,-6.8,-6.7,-7.1,-7.2,-6.4,-6.3,-7.5,-6.4,-6.5,-6.0,-6.7,-6.6
CNc1nc(CNC(=O)Nc2cccc(F)c2)cs1,-6.2,-7.5,-6.4,-6.3,-7.1,-6.2,-6.5,-6.0,-6.8,-6.7,-7.8,-6.9,-5.8,-7.2,-6.3,-9.1,-6.3,-5.5,-5.8,-6.7,-8.5,-6.2,-6.0,-5.7,-7.5,-6.8,-7.0,-6.4,-7.1,-7.1,-5.4,-5.9,-6.1,-5.4,-6.5,-6.5,-7.7,-5.6,-8.1,-3.6,-7.0
CCOc1ccccc1CN1CCCN(Cc2ccccc2OCC)CC1,-5.8,-4.2,-4.3,-6.3,-7.3,-4.4,-5.8,-5.8,-6.2,-7.4,-7.8,-4.7,-6.1,-7.2,-6.2,-7.8,-6.3,-4.9,-6.4,-6.3,-8.3,-6.1,-6.6,-5.4,-7.4,-6.4,-7.5,-6.8,-6.8,-3.9,-5.7,-6.2,-5.9,-5.9,-7.2,-6.4,-8.1,-5.4,-7.9,-6.8,-8.1
CCc1nc(CN2CCN(c3cccc4nc(-c5ccc(C(C)(C)C)cc5)sc34)CC2)c(C)[nH]1,-8.2,-7.2,-6.6,-6.9,-8.4,-5.7,-7.1,-7.8,-6.9,-8.6,-10.2,-5.6,-5.0,-9.5,-7.8,-6.3,-8.2,-6.8,-7.4,-8.2,-6.5,-7.9,-7.7,-7.1,-7.6,-8.3,-9.6,-7.6,-8.3,-6.2,-7.3,-7.6,-7.6,-4.7,-8.4,-8.1,-8.8,-6.2,-6.2,-6.0,-9.0
O=C(c1nn(Cc2ccccc2)c(=O)c2ccccc12)N1CCN(c2ccccn2)CC1,-7.4,-6.8,-6.3,-7.7,-8.9,-5.6,-7.3,-7.6,-7.5,-9.0,-10.1,-6.2,-4.0,-9.4,-7.2,-6.9,-8.9,-6.6,-7.7,-8.4,-8.2,-8.4,-9.2,-7.2,-5.2,-8.6,-9.7,-8.4,-8.1,-5.9,-7.1,-7.7,-6.7,-5.3,-6.5,-9.1,-5.6,-7.0,-4.3,-7.5,-6.3
CC(C)(C)Nc1c([N+](=O)[O-])ccc2c1=NC1(CCCCC1)[N+]=2[O-],-5.8,-8.9,-7.3,-5.4,-7.5,-7.0,-6.1,-5.7,-6.3,-7.3,-7.7,-6.3,-5.8,-6.9,-6.0,-5.8,-6.5,-6.9,-6.2,-6.2,-5.6,-6.3,-6.5,-5.8,-6.7,-7.2,-7.5,-6.9,-6.1,-7.8,-5.6,-6.1,-4.9,-6.7,-7.9,-6.5,-7.2,-5.4,-8.2,-5.6,-5.1
CCC[S+](C)CC(O)(P(=O)([O-])O)P(=O)(O)O,-4.5,-7.3,-6.2,-4.0,-9.3,-6.1,-7.5,-4.9,-4.2,-5.2,-4.9,-6.6,-4.4,-4.9,-4.2,-6.1,-4.2,-4.8,-8.0,-7.9,-7.9,-8.2,-4.5,-4.1,-5.4,-9.2,-4.9,-4.5,-5.3,-6.4,-4.4,-3.9,-4.8,-6.1,-5.6,-8.2,-6.3,-3.9,-5.2,-6.4,-9.1
COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2,-7.8,-7.1,-6.4,-6.3,-6.7,-5.5,-5.8,-6.2,-8.0,-7.8,-8.9,-5.1,-5.4,-8.7,-7.7,-7.7,-8.1,-6.7,-5.6,-5.2,-6.7,-5.4,-7.4,-7.1,-7.1,-6.2,-8.8,-7.4,-7.9,-6.6,-6.4,-7.0,-6.5,-7.0,-7.0,-5.3,-8.3,-6.0,-7.6,-6.9,-6.2
CC1CCC(NC(=O)c2cnccn2)CC1,-5.7,-8.2,-6.9,-5.0,-7.9,-7.0,-6.9,-5.3,-5.7,-6.0,-6.4,-6.9,-4.6,-6.3,-5.9,-7.2,-5.6,-5.6,-6.8,-7.7,-8.5,-7.0,-5.3,-4.5,-7.1,-7.2,-6.1,-5.5,-6.2,-7.1,-4.6,-5.0,-5.0,-6.3,-6.4,-7.4,-7.5,-6.9,-5.8,-6.9,-7.8
CCC(=O)N1CCc2cc(-c3cccnc3)ccc21,-6.4,-8.6,-7.4,-5.8,-7.0,-6.9,-6.0,-5.5,-6.9,-6.5,-8.2,-7.7,-6.5,-8.2,-6.9,-8.3,-7.3,-7.0,-5.7,-5.8,-7.2,-5.9,-6.3,-5.9,-7.2,-6.4,-7.4,-6.7,-6.7,-7.4,-5.4,-6.2,-6.3,-7.4,-7.7,-6.1,-8.5,-5.1,-8.3,-5.9,-6.4
Cc1ccn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3nc4ccccc4[nH]3)CC2C)n1,-7.8,-7.1,-6.4,-7.8,-9.0,-6.3,-7.3,-7.1,-6.6,-8.8,-8.8,-6.0,-5.8,-9.1,-5.5,-8.5,-5.5,-6.8,-8.3,-8.1,-7.9,-8.0,-7.7,-5.3,-6.9,-8.7,-9.1,-7.8,-8.3,-5.9,-6.5,-7.8,-6.1,-5.7,-7.5,-7.9,-7.5,-6.4,-7.4,-6.3,-9.3
CN1CCN(C(CN2CCN(CCCCc3cccc4ccccc34)CC2)c2ccccc2Br)CC1,-7.1,-7.5,-6.6,-6.8,-8.3,-6.5,-7.0,-6.6,-7.0,-7.8,-9.7,-6.9,-6.3,-8.2,-7.1,-8.6,-8.3,-6.9,-7.0,-8.1,-7.8,-7.4,-8.3,-6.5,-6.6,-7.4,-8.9,-7.1,-7.9,-6.8,-6.5,-6.9,-6.9,-6.7,-7.7,-7.9,-7.3,-5.3,-8.2,-6.3,-8.6
CN1CCN(C2=Nc3cc(F)ccc3Nc3nn(C)c(-c4ccccc4)c32)CC1,-7.4,-7.4,-6.7,-7.1,-9.5,-5.9,-6.6,-7.2,-7.2,-8.8,-9.5,-6.7,-5.9,-8.6,-7.2,-7.6,-7.2,-6.6,-7.6,-7.7,-7.8,-7.7,-8.7,-6.5,-6.1,-8.8,-8.8,-7.9,-7.2,-6.9,-7.4,-7.1,-7.0,-7.0,-7.2,-8.0,-6.7,-6.9,-7.9,-5.7,-7.7
CC12CCC3C(CCC4C(C)(C(=O)NCc5ccccc5)CCCC34C)(CC1=O)C2,-7.6,-7.0,-5.5,-7.3,-8.7,-5.4,-7.5,-7.7,-6.9,-8.5,-10.3,-6.6,-6.3,-10.2,-7.1,-8.4,-7.8,-6.0,-7.5,-7.5,-7.2,-7.1,-8.7,-6.9,-5.5,-7.6,-10.2,-8.7,-7.2,-6.2,-7.1,-7.1,-6.9,-6.0,-7.8,-7.8,-6.5,-6.3,-7.3,-6.5,-8.0
OC1CCN(CC2CC2)C1Cc1ccccc1,-5.9,-7.5,-7.0,-5.4,-7.9,-6.3,-7.8,-4.9,-7.7,-6.3,-6.9,-6.9,-5.1,-6.3,-6.7,-9.1,-7.7,-5.6,-7.1,-6.4,-6.9,-6.7,-5.8,-6.6,-6.2,-8.2,-7.4,-6.1,-5.9,-7.0,-5.2,-4.9,-5.3,-6.8,-6.1,-7.2,-6.7,-6.7,-6.6,-7.1,-8.1
CC(C=Cc1ccccc1)=NNc1nc(-c2ccccc2)cs1,-7.4,-7.5,-6.8,-6.6,-7.3,-6.3,-6.3,-6.3,-6.9,-7.5,-8.8,-6.4,-5.7,-8.9,-6.3,-7.2,-7.4,-6.6,-6.3,-6.6,-6.9,-6.8,-7.5,-6.0,-6.6,-6.9,-8.9,-7.2,-7.4,-6.4,-6.4,-6.9,-6.3,-6.7,-7.0,-6.7,-7.3,-6.7,-7.6,-5.3,-7.3
C=C(C)C1CCC(C)C2(O)CCC(C)(O)C(=O)C12,-4.9,-8.0,-6.0,-5.0,-7.7,-5.2,-6.7,-5.4,-6.4,-6.5,-7.5,-6.7,-5.0,-7.2,-5.9,-8.1,-6.7,-5.8,-5.7,-7.7,-7.6,-6.9,-5.9,-5.5,-3.6,-7.2,-6.6,-6.1,-4.9,-7.0,-5.0,-5.5,-5.0,-7.9,-7.0,-7.2,-3.7,-6.6,-6.9,-7.5,-7.6
Oc1ccccc1-c1cc(-c2ccccc2)cc(-c2ccc(Cl)cc2)n1,-8.5,-8.4,-7.2,-7.2,-8.0,-6.6,-6.8,-7.6,-7.3,-7.7,-9.4,-7.0,-5.3,-10.3,-7.0,-8.3,-7.0,-6.0,-6.3,-6.7,-4.3,-6.9,-8.8,-5.4,-5.8,-7.0,-9.6,-8.0,-8.8,-7.5,-7.4,-7.9,-6.2,-4.5,-7.1,-6.7,-6.8,-5.8,-7.1,-6.7,-7.1
Cc1cccc(NS(=O)(=O)c2ccc3c(c2)CCN3C(=O)CCC(=O)O)c1C,-7.5,-8.2,-8.0,-7.2,-8.6,-6.6,-7.0,-6.8,-6.7,-8.0,-9.0,-6.8,-3.9,-8.6,-6.2,-9.2,-6.9,-3.7,-7.2,-7.2,-6.2,-7.1,-7.9,-6.3,-5.6,-8.0,-8.6,-7.7,-7.8,-8.0,-6.6,-7.0,-7.0,-6.6,-4.3,-7.5,-6.2,-5.3,-4.3,-6.2,-8.4
CC(=O)Nc1c(C)cc(C)c2c1C(=O)C(=O)c1c(-c3ccccc3C)csc1-2,-7.3,-6.9,-6.1,-6.7,-4.4,-6.1,-4.6,-7.2,-6.3,-8.5,-9.1,-5.3,-5.4,-9.0,-6.4,-5.1,-6.9,-5.5,-3.9,-4.4,-6.4,-3.9,-8.1,-6.8,-7.7,-3.8,-9.2,-7.9,-6.8,-6.8,-6.7,-7.5,-6.2,-6.3,-6.7,-4.5,-8.5,-6.5,-6.7,-7.5,-4.0
COc1ncc(C)cc1NCC1CCC(NC(=O)c2cc(C(F)(F)F)ccc2Cl)CC1,-7.2,-8.7,-7.3,-6.9,-8.1,-6.7,-6.5,-7.5,-4.6,-7.7,-9.3,-7.5,-4.8,-8.9,-4.0,-8.1,-3.9,-5.6,-6.4,-5.8,-8.4,-6.7,-7.4,-3.4,-6.2,-7.3,-8.8,-7.9,-7.8,-7.5,-6.8,-7.4,-7.4,-6.6,-6.4,-6.8,-6.9,-6.4,-6.0,-6.7,-7.4
CCN(Cc1ccccc1)C(=O)C(=O)c1c(-c2ccc(Cl)cc2)[nH]c2ccccc12,-7.2,-7.6,-6.3,-6.2,-7.2,-6.1,-6.0,-6.9,-6.2,-8.3,-9.2,-5.9,-5.8,-8.2,-6.1,-7.2,-6.5,-6.2,-6.3,-6.4,-7.0,-6.2,-7.6,-5.8,-6.0,-6.9,-8.5,-7.4,-8.1,-7.1,-6.5,-7.3,-6.6,-6.5,-7.9,-6.4,-6.6,-3.6,-7.6,-6.9,-6.8
COc1ccc(N2C(=O)C(N=[N+]=[N-])C2c2ccc(Cl)cc2)cc1,-7.3,-8.1,-7.3,-6.3,-9.1,-6.5,-7.5,-5.8,-5.6,-6.7,-7.9,-6.9,-5.5,-8.0,-6.3,-7.9,-6.6,-5.8,-7.3,-7.4,-7.2,-7.7,-7.0,-5.3,-6.7,-8.1,-7.8,-6.9,-7.1,-7.9,-5.7,-5.9,-5.5,-7.4,-6.6,-7.9,-7.4,-5.8,-7.2,-6.3,-9.6
O=C(COC(=O)c1ccc2c(c1)OCO2)NCc1ccc2c(c1)OCO2,-7.1,-7.5,-6.8,-7.4,-7.3,-6.4,-6.8,-6.3,-7.9,-7.9,-7.9,-7.1,-5.0,-7.3,-6.5,-8.4,-8.3,-6.2,-6.2,-7.5,-7.9,-6.6,-6.4,-7.7,-6.8,-7.1,-7.1,-6.7,-7.5,-7.1,-5.4,-5.9,-6.9,-6.0,-6.7,-7.1,-8.6,-5.3,-6.4,-5.4,-7.8
CC(=O)OC1COC(=O)C1=CCC1C2(CCC3C(C)(CO)C(O)CCC13C)CO2,-6.0,-6.3,-5.6,-5.5,-7.2,-5.3,-6.4,-6.2,-6.1,-8.0,-7.9,-6.3,-5.8,-7.6,-6.0,-10.4,-6.7,-7.7,-6.1,-6.2,-8.4,-6.6,-7.1,-5.8,-5.8,-7.1,-8.0,-6.9,-6.4,-5.2,-5.7,-5.7,-5.2,-5.5,-8.1,-6.2,-7.0,-6.9,-7.3,-5.7,-6.7
N#Cc1c(N)nc2sc(C(=O)c3ccc(F)cc3)c(N)c2c1-c1ccccc1,-6.9,-6.5,-6.2,-6.5,-8.8,-5.8,-6.9,-6.5,-6.1,-7.9,-9.3,-5.9,-6.3,-8.6,-6.2,-7.6,-6.7,-7.1,-6.9,-7.5,-6.7,-7.2,-7.4,-6.3,-6.3,-8.0,-8.3,-7.9,-6.8,-6.3,-6.1,-6.9,-6.7,-7.0,-7.9,-7.7,-7.2,-6.1,-7.3,-4.9,-7.2
CC(N)(C=CI)C(=O)O,-4.3,-5.8,-5.1,-4.3,-9.6,-4.8,-7.6,-3.8,-7.3,-4.5,-4.4,-5.8,-5.3,-4.4,-6.0,-6.1,-8.3,-5.7,-7.6,-8.5,-7.0,-7.9,-3.9,-6.9,-6.6,-8.5,-4.1,-4.4,-4.6,-5.1,-3.7,-3.7,-4.1,-7.1,-6.5,-8.5,-7.0,-5.5,-6.5,-5.2,-8.3
CCOc1c(C(C)C)cc2c(c1C(C)C)C=CC1(CCCCC1)N2,-6.6,-5.8,-5.7,-6.5,-8.1,-6.1,-7.1,-5.9,-8.1,-7.2,-8.3,-5.9,-5.7,-8.1,-6.9,-9.5,-7.5,-6.6,-6.8,-6.9,-7.1,-6.5,-6.8,-7.2,-5.7,-7.0,-8.1,-7.0,-6.7,-5.3,-5.9,-6.7,-5.6,-6.0,-6.9,-6.8,-5.9,-6.5,-7.3,-6.1,-6.9
